city,source_pdf,source_page,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_method,needs_manual_review,quality_status
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,Human immunodeficiency virus- HIV I and II,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,Venereal Disease Research Laboratory test (VDRL),50,43,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,RH Antibody titer,92,80,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,Platelet Concentrate,64,56,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,Routine-H & E,104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,special stain,75,65,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,39,Immunohistochemistry(IHC),863,750,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Histopathology Examination (HPE) Frozen section,897,780,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Histopathology Examination (HPE) Paraffin section,394,343,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Pap Smear,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Body fluid for Malignant cells,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Fine Needle Aspiration Cytology (FNAC),230,200,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Leukemia panel /Lymphoma panel,1766,1536,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,"Paroxysmal Nocturnal Hemoglobinuria (PNH) Panel- CD55,CD59",1150,1000,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Fluorescent in situ hybridization (FISH),575,500,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Blood Glucose Random / Blood Glucose Fasting / Blood Glucose PP,28,24,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,"24 hrs urine for Proteins,Sodium, creatinine",58,50,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Blood Urea Nitrogen (BUN) / Urea,62,54,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Creatinine,63,55,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Urine Bile Pigment and Salt,29,25,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Urine Urobilinogen,23,20,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Urine Ketones,35,30,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Urine Occult Blood,40,35,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Urine total proteins,21,18,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Rheumatoid Factor / Rh Factor test,115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Bence Jones protein,54,47,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Uric Acid,63,55,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Bilirubin total & direct,92,80,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Iron,104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,C reactive Protein (CRP),115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,C reactive Protein (CRP) Quantitative,184,160,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,"Body fluid (CSF/Ascitic Fluid etc.)Sugar, Protein etc.",104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Albumin.,21,18,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Creatinine clearance,92,80,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Cholesterol,71,62,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Total Iron Binding Capacity (TIBC),92,80,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Glucose (Fasting & PP),54,47,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Calcium –Total,69,60,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Calcium –Ionic,51,44,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Serum Phosphorus,69,60,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Total Protein Albumin/Globulin ratio (A/G Ratio),58,50,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Immunoglobulin G (IgG),288,250,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Immunoglobulin M(IgM),288,250,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,40,Immunoglobulin A(IgA),288,250,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Antinuclear antibody (ANA),230,200,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Anti-double stranded DNA (anti-dsDNA),403,350,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum glutamic pyruvic transaminase (SGPT) / Alanine Aminotransferase (ALT),63,55,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Glutamic oxaloacetic transaminase (SGOT) / Aspartate Aminotransferase (AST),63,55,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum amylase,135,117,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Lipase,150,130,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Lactate,83,72,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Magnesium,115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Sodium,58,50,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Potassium,58,50,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Ammonia,115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Anemia Profile,240,204,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Testosterone,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Imprint Smear From Endoscopy,276,240,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Triglycerides,86,75,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Glucose Tolerance Test (GTT),104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Triple Marker.,920,800,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Creatine Phosphokinase (CPK)/Creatine Kinase (CK),115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Foetal Haemoglobin (HbF),100,85,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Prothrombin Time (PT)/ International normalized ratio (INR),127,110,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Lactate dehydrogenase (LDH),115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Alkaline Phosphatase,69,60,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Acid Phosphatase,90,78,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,CPK MB/CK MB,219,190,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,CK MB Mass/CPK MB Mass,161,140,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Troponin I,115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Troponin T,690,600,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Glucose-6-Phosphate Dehydrogenase (G6PD),115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Lithium.,150,130,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Dilantin (phenytoin).,460,400,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Carbamazepine.,460,400,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Valproic acid.,345,300,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Blood gas analysis / Arterial Blood Gas (ABG),138,120,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Blood gas analysis / Arterial Blood Gas (ABG) with electrolytes,529,460,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Urine pregnancy test,75,65,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Tests for Antiphospholipid antibodies syndrome.,322,280,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Glycosylated Haemoglobin (HbA1c),150,130,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Kidney Function Test (KFT),259,225,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Liver Function Test (LFT),259,225,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,"Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides)",230,200,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,41,Serum Iron,104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Serum Ferritin,115,100,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Vitamin B12 assay.,288,250,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Folic Acid assay.,345,300,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,"Extended Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides Apo A1,Apo B,Lp (a) )",684,595,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Apolipoprotein A1 (ApoA1),230,200,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Apolipoprotein B (Apo B),229,199,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Lipoprotein A / Lp A,512,445,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,"CD 3,4 and 8 counts",200,170,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,"CD 3,4 and 8 percentage",200,170,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Low density lipoprotein (LDL),71,62,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Homocysteine.,460,400,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Serum Electrophoresis,253,220,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Fibrinogen.,190,165,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Chloride.,69,60,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Magnesium.,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Gamma-Glutamyl Transpeptidase (GGTP),104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Lipase.,275,239,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Fructosamine.,230,200,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Beta 2 microglobulin (B2M) /β2 microglobulin,104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Catecholamines,1208,1050,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Prostate Specific antigen (PSA)- Total.,359,312,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Prostate-specific antigen (PSA) - Free.,431,375,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Alpha Fetoprotein (AFP),345,300,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Human chorionic gonadotropin (HCG)/ Beta HCG,332,289,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Cancer Antigen 125 (CA 125),450,391,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Cancer Antigen 19.9 (CA 19.9),708,616,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Cancer Antigen 15.3 (CA 15.3),644,560,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Vanillylmandelic Acid (VMA),403,350,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Calcitonin,575,500,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Carcinoembryonic Antigen (CEA),391,340,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Immunofluorescence,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Direct(Skin and kidney Disease),500,425,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Indirect (antids DNA Anti Smith ANCA),500,425,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Calcidiol / 25-hydroxycholecalciferol / Vitamin D3 assay (Vit D3),633,550,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Serum Protein electrophoresis with immunofixation electrophoresis (IFE),345,300,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Anti-Cyclic Citrullinated Peptide (Anti CCP),518,450,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,42,Anti-tissue Transglutaminase antibody (Anti TTG Antibody),500,425,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Serum Erythropoietin,500,425,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Adrenocorticotropic Hormone (ACTH),575,500,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,"T3, T4, TSH -Thyroid Function Test (TFT)",230,200,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Triiodothyronine- T3,75,64,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Tetraiodothyronine T4,75,64,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Thyroid stimulating hormone (TSH),104,90,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Luteinizing hormone (LH),173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Follicle stimulating hormone (FSH),173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Prolactin,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Cortisol,288,250,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,PTH(Parathormone),575,500,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,C-Peptide (C Peptide / Connecting Peptide),380,330,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Insulin.,173,150,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Progesterone.,259,225,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Dehydroepiandrosterone sulfate (DHEAS),506,440,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Androstenedione,690,600,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Growth Hormone.,391,340,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Thyroid peroxidase antibody (TPO),345,300,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Thyroglobulin.,345,300,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Hydatic Serology.,374,318,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Anti Sperm Antibodies.,437,380,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Hepatitis B Virus (HBV) DNA Qualitative,2300,2000,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Hepatitis B Virus (HBV) DNA Quantitative.,1725,1500,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Hepatitis C Virus (HCV) RNA Qualitative.,1945,1691,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Human papillomaviruse (HPV) Serology,251,218,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Rota Virus serology,150,130,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,PCR for Tuberculosis (TB),1035,900,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,PCR for Human immunodeficiency virus (HIV),690,600,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Chlamydae antigen,978,850,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Chlamydae antibody,280,238,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Brucella serology,265,230,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,Influenza A serology,1084,943,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,USG Obstetrics for Anomalies scan,2000,1700,,,Rate revised w.e.f. 19.06.2023 & applicable in all CGHS cities,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,USG Whole Abdomen / KUB including post-void residual (PVR),800,680,,,Rate revised w.e.f. 19.06.2023 & applicable in all CGHS cities,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,43,"Pelvic USG (gynae, infertility, prostate with post- void residual (PVR) etc.",500,425,,,Rate revised w.e.f. 19.06.2023 & applicable in all CGHS cities,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,44,"USG Small parts (scrotum, thyroid, parathyroid etc)",410,349,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,44,USG Neonatal head (Transfontanellar),489,425,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,44,USG Neonatal spine,575,500,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,44,USG Contrast enhanced,1035,900,,,,pdfplumber,False,clean
Delhi and NCR,29092025143716_CGHS-Rates-2024--Delhi--NCR (1).pdf,44,USG Breast- Bilateral / Unilateral,800,680,,,Rate revised w.e.f. 19.06.2023 & applicable in all CGHS cities,pdfplumber,False,clean
