extraction_method,city_folder,source_pdf,source_page,extracted_table_index,raw_text_line,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_confidence,needs_manual_review
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Phaco with foldable IOL (silicone and acrylic)/PMMA IOL,"12,398.00","10,781.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Pars plana lensectomy with/without IOL,"11,903.00","10,350.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Secondary IOL implantation- AC IOL PC IOL or scleral fixated IOL,"7,142.00","6,210.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Cataract extraction with IOL with capsular tension rings (Cionni’s ring),"13,973.00","12,150.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Optic nerve sheathotomy,"8,625.00","7,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Iridodialysis repair or papillary reconstruction,"5,175.00","4,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Iris cyst removal,978.00,850.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Lid Abscess incision and Drainage,"1,955.00","1,700.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Orbital Abscess incision and Drainage,"3,450.00","3,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Biopsy,476.00,414.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Paracentesis,265.00,230.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Scleral graft for scleral melting or perforation,"3,220.00","2,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Amniotic membrane grafting,"1,265.00","1,100.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Cyclodiathermy,"2,645.00","2,300.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Intraocular foreign body removal,215.00,187.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Electrolysis,265.00,230.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Perforating injury repair,"5,175.00","4,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Botulinum injection for blepharospasm or squint,"2,875.00","2,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,TREATMENT PROCEDURE DENTAL PROCEDURES,,,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Flap Operation per quadrant,373.00,324.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Gingivectomy per quadrant,269.00,234.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Reduction & immobilization of fracture- Maxilla Under LA,"1,035.00",900.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Reduction & immobilization of fracture-Mandible Under LA,"3,623.00","3,150.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Splints/Circummandibular wiring under LA,587.00,510.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,splints/Circummandibular wiring under GA,"1,139.00",990.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Internal wire fixation/plate fixation of Maxilla under LA,"3,220.00","2,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Internal wire fixation/plate fixation of Maxilla under GA,"4,600.00","4,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Internal wire fixation/plate fixation of Mandible under LA,"3,623.00","3,150.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Internal wire fixation/plate fixation of Mandible under GA,"4,399.00","3,825.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Extraction per tooth under LA,92.00,80.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Complicated Extraction per Tooth under LA,115.00,100.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Extraction of impacted tooth under LA,184.00,160.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,4,1,,Extraction in mentally retarded/patients with systemic diseases/patient with special needs under short term GA,972.00,845.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Cyst & tumour of Maxilla /mandible by enucleation/ excision/ marsupialisation upto 4 cms under LA,276.00,240.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Cyst & tumour of Maxilla / mandible by enucleation / excision / marsupialisation size more than 4 cms,420.00,365.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Cyst & tumour of Maxilla/mandible by enucleation/excision/marsupialisation size more than 4 cms under GA,"1,093.00",950.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,TM joint ankylosis- under GA,"7,763.00","6,750.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Biopsy Intraoral-Soft tissue,430.00,374.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Biopsy Intraoral-Bone,430.00,374.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Hemi-mandibulectomy with graft,"21,735.00","18,900.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Hemi-mandibulectomy without graft,"21,735.00","18,900.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Segmental-mandibulectomy with graft,"3,910.00","3,400.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Segmental-mandibulectomy without graft,"1,139.00",990.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Maxillectomy- Total with graft,"2,875.00","2,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Maxillectomy- Total without graft,"2,243.00","1,950.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Maxillectomy- partial with graft,"3,450.00","3,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Maxillectomy- partial without graft,"2,875.00","2,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Release of fibrous bands & grafting -in (OSMF) treatment under GA,"1,725.00","1,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Pre-prosthetic surgery- Alveoloplasty,575.00,500.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Pre-prosthetic surgery - ridge augmentation,"1,380.00","1,200.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Root canal Treatment(RCT) Anterior teeth(per tooth),575.00,500.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Root canal Treatment(RCT) Posterior teeth (per tooth),805.00,700.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Apicoectomy- Single root,518.00,450.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Apicoectomy-Multiple roots,673.00,585.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Metal Crown-per unit,575.00,500.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Metal Crown with Acrylic facing per unit,805.00,700.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Complete single denture-metal based,"1,725.00","1,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Complete denture- acrylic based per arch,"1,093.00",950.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Removable partial denture-Metal based-upto 3 teeth,725.00,630.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Removable partial denture-Metal based-more than 3 teeth,"1,035.00",900.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Removable partial denture-Acrylic based-upto 3 teeth,575.00,500.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Removable partial denture-Acrylic based-more than 3 teeth / Per tooth,304.00,264.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Amalgam restoration-per tooth,230.00,200.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Composite Restoration-per tooth-anterior tooth,288.00,250.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Glass Ionomer filling-per tooth,230.00,200.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Scaling & polishing,345.00,300.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Removable Orthodontics appliance- per Arch,805.00,700.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Fixed Orthodontics-per Arch,"1,323.00","1,150.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Space maintainers-Fixed,575.00,500.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Habit breaking appliances-removable,920.00,800.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Habit breaking appliances-Fixed,"1,725.00","1,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Expansion plate,"1,150.00","1,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Feeding appliance for cleft palate,"1,553.00","1,350.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Maxillo-facial prosthesis (sal/auricular/orbital/facial lost part),"3,623.00","3,150.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Functional orthodontic appliances,"3,105.00","2,700.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,5,1,,Obturator (Maxillo-facial),"1,725.00","1,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Occlusal night guard(splint),920.00,800.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,TREATMENT PROCEDURE ENT,,,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Pure Tone Audiogram,198.00,172.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Impedence with stepedeal reflex,265.00,230.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Short Increment Sensitivity Index (SISI) Tone Decay,152.00,132.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Multiple hearing assessment test to Adults,132.00,115.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Speech Discrimination Score,104.00,90.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Speech Assessment,138.00,120.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Speech therapy per session of 30-40 minutes,151.00,131.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Cold Calorie Test for Vestibular function,198.00,172.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Removal of foreign body From Nose,397.00,345.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Removal of foreign body From Ear,265.00,230.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Syringing (Ear),191.00,166.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Polyp removal under LA,661.00,575.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Polyp removal under GA,978.00,850.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Peritonsillar abscess Drainage under LA,"1,666.00","1,449.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Myringoplasty,"7,935.00","6,900.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Staepedectomy,"10,580.00","9,200.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Myringotomy with Grommet insertion,"5,290.00","4,600.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Tympanotomy,"8,927.00","7,763.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Tympanoplasty,"15,870.00","13,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Mastoidectomy,"17,193.00","14,950.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Otoplasty,"18,515.00","16,100.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Labyrinthectomy,"15,870.00","13,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Skull Base surgery,"28,750.00","25,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Facial Nerve Decompression,"17,854.00","15,525.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Septoplasty,"6,613.00","5,750.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Submucous Resection,"8,411.00","7,314.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Septo-rhinoplasty,"18,515.00","16,100.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Rhinoplasty- Non-cosmetic,"13,225.00","11,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Fracture Reduction of Nasal Bone,"4,888.00","4,250.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Intra nasal Diathermy,"1,323.00","1,150.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Turbinectomy,"6,613.00","5,750.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Endoscopic Dacryocystorhinostomy (DCR),"14,950.00","13,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Endoscopic Surgery,"15,870.00","13,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Septal Perforation Repair,"15,870.00","13,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Antrum Puncture,"1,012.00",880.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Lateral Rhinotomy,"1,150.00","1,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Cranio-facial resection,"29,325.00","25,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Caldwell Luc Surgery (Radical Antrostomy for maxillary sinus),"12,220.00","10,626.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Angiofibroma Excision,"19,550.00","17,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Endoscopic Hypophysectomy,"24,725.00","21,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Endoscopic Optic Nerve Decompression,"33,923.00","29,498.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Decompression of Orbit,"29,325.00","25,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Punch/Wedge biopsy,775.00,674.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Tonsillectomy,"5,750.00","5,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Uvulo-palatoplasty,"17,250.00","15,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Functional Endoscopic Sinus Surgery (FESS) for Antrochoanal polyp,"6,613.00","5,750.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Functional Endoscopic Sinus Surgery (FESS) for ethmoidal polyp,"6,613.00","5,750.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,6,1,,Polyp removal ear,860.00,748.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Polyp removal Nose(Septal polyp),860.00,748.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,"Mastoidectomy plus Ossiculoplasty including TORP (Total Ossicular Replacement Prosthesis) or PORP (Partial Ossicular Replacement Prosthesis)""","2,777.00","2,415.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Endolymphatic sac decompression,"3,306.00","2,875.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Diagnostic endoscopy under GA,"2,645.00","2,300.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Young's operation for Atrophic rhinitis,"7,935.00","6,900.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Vidian neurectomy for vasomotor Rhinitis,"11,903.00","10,350.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Nasal Packing-anterior,397.00,345.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Nasal Packing-posterior,926.00,805.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Ranula Excision,"7,083.00","6,159.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Tongue Tie excision,"1,553.00","1,350.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Sub Mandibular Duct Lithotomy,309.00,269.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Adenoidectomy,"6,486.00","5,640.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Palatopharyngoplasty,"9,390.00","8,165.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Pharyngoplasty,"19,772.00","17,193.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Styloidectomy,"10,580.00","9,200.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Direct laryngoscopy including Biopsy under GA,"5,750.00","5,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Oesophagoscopy with foreign body removal from Oesophagus,"2,070.00","1,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Bronchoscopy with foreign body (FB) removal,"2,804.00","2,438.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Other Major Surgery,"17,250.00","15,000.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Other Minor Surgery,"9,775.00","8,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,TREATMENT PROCEDURE FOR HEAD AND NECK,,,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Ear Lobe Repair one side,575.00,500.00,,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Excision of Pinna for Growth (Squamous/Basal/ Injuries) Skin Only,"4,140.00","3,600.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Excision of Pinna for Growth (Squamous/Basal/ Injuries) Skin and Cartilage,"4,370.00","3,800.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Partial Amputation of Pinna,"5,175.00","4,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Total Amputation of Pinna,"7,130.00","6,200.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Total Amputation & Excision of External Auditory Meatus,"1,725.00","1,500.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Excision of Cystic Hygroma,"5,951.00","5,175.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Excision of Cystic Hygroma Extensive,"8,570.00","7,452.00",,,,0.95,False
pdfplumber,Kanpur and Gwalior,17062025160208_CGHS-Rate-2024--Kanpur.pdf,7,1,,Excision of Branchial Cyst,"11,903.00","10,350.00",,,,0.95,False
