Sno,Hospital Id,Hospital Name,State,District,,,,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities
426,HOSP36G160702,PHC-Regalla,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
427,HOSP36G160703,PHC-Rompedu,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
428,HOSP36G160704,UPHC - JADCHERLA,TELANGANA,MAHABUBNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
429,HOSP36G160705,PHC-S. N. Puram,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
430,HOSP36G160706,PHC-SARANGAPUR,TELANGANA,Nirmal,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
431,HOSP36G160707,PHC-SHANKARAMPET R,TELANGANA,MEDAK,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
432,HOSP36G160708,PHC-REPALA,TELANGANA,SURYAPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
433,HOSP36G160709,PHC-RHCPTC,TELANGANA,SANGAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
434,HOSP36G160710,PHC-SADASHIV NAGAR,TELANGANA,KAMAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
435,HOSP36G160711,PHC-RUDRUR,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
436,HOSP36G160712,PHC-THALLADA,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
437,HOSP36G160713,PHC-SAIDAPUR,TELANGANA,KARIMNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
438,HOSP36G160714,PHC-SALOORA,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
439,HOSP36G160715,PHC-SHANKARAMPET A,TELANGANA,MEDAK,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
440,HOSP36G160716,PHC-SANGEM,TELANGANA,WARANGAL URBAN,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
441,HOSP36G160717,PHC-SARANGAPUR,TELANGANA,Jagitial,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
442,HOSP36G160718,PHC-SHANKARAPATNAM,TELANGANA,KARIMNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
443,HOSP36G160719,PHC-SHIVAMPET,TELANGANA,MEDAK,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
444,HOSP36G160720,PHC-SIRIGARIPALLI,TELANGANA,SIDDIPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
445,HOSP36G160721,PHC-SIRPUR-U,TELANGANA,KUMURAM BHEEM ASIFABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
446,HOSP36G160722,PHC-SAROORNAGAR,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
447,HOSP36G160723,PHC-SHABAD,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
448,HOSP36G160724,PHC-TANOOR,TELANGANA,Nirmal,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
449,HOSP36G160725,PHC-TELKAPALLY,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
450,HOSP36G160726,PHC-SHALIGOWRARAM,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
451,HOSP36G160727,PHC-SIDDALOOR,TELANGANA,VIKARABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
452,HOSP36G160728,PHC-SINGARENI,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
453,HOSP36G160729,PHC-SRIRAMPUR,TELANGANA,PEDDAPALLI,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
454,HOSP36G160730,PHC-Siddapur,TELANGANA,WARANGAL RURAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
455,HOSP36G160731,PHC-SIRGAPUR,TELANGANA,SANGAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
456,HOSP36G160732,PHC-SIRIKONDA,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
457,HOSP36G160733,PHC-SOAN,TELANGANA,Nirmal,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
458,HOSP36G160734,PHC-Sayedpur,TELANGANA,ADILABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
459,HOSP36G160735,PHC-Sonala,TELANGANA,ADILABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
460,HOSP36G160736,PHC-SRIRANGAVARAM,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
461,HOSP36G160737,PHC-Sulahnagar,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
462,HOSP36G160738,PHC-SUBLAID,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
463,HOSP36G160739,PHC-Shanthinagar,TELANGANA,ADILABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
464,HOSP36G160740,PHC-Sujathanagar,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
465,HOSP36G160741,PHC-TAMSI,TELANGANA,ADILABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
466,HOSP36G160742,PHC-TANDUR,TELANGANA,VIKARABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
467,HOSP36G160743,PHC-TANDUR,TELANGANA,MANCHERIAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
468,HOSP36G160744,PHC-Shayampet,TELANGANA,WARANGAL RURAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
469,HOSP36G160745,PHC-TADOOR,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
470,HOSP36G160746,PHC-THANGADAPALLY,TELANGANA,YADADRI BHUVANAGIRI,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
471,HOSP36G160747,PHC-THATIKONDA,TELANGANA,JANGOAN,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
472,HOSP36G160748,PHC-THANGALLAPALLI,TELANGANA,RAJANNA SIRCILLA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
473,HOSP36G160749,PHC-THIRUMALAYAPALEM,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
474,HOSP36G160750,PHC-VELPUR,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
475,HOSP36G160751,PHC-VEMSOOR,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
476,HOSP36G160752,PHC-THIMMAJIPET,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
477,HOSP36G160753,PHC-THIMMAPUR,TELANGANA,KARIMNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
478,HOSP36G160754,PHC-THIPPADAMPALLY,TELANGANA,WANAPARTHY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
479,HOSP36G160755,PHC-THALLAGURIJALA,TELANGANA,MANCHERIAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
480,HOSP36G160756,PHC-THALLAPET,TELANGANA,MANCHERIAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
481,HOSP36G160757,PHC-THIMMAPUR,TELANGANA,SIDDIPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
482,HOSP36G160758,PHC-THIPPARTHI,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
483,HOSP36G160759,PHC-TK PALLY,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
484,HOSP36G160760,PHC-THIRYANI,TELANGANA,KUMURAM BHEEM ASIFABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
485,HOSP36G160761,PHC-THOGUTA,TELANGANA,SIDDIPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
486,HOSP36G160762,PHC-THORRUR,TELANGANA,MAHABUBABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
487,HOSP36G160763,PHC-THOTAPALLY,TELANGANA,SIDDIPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
488,HOSP36G160764,PHC-THRIPURAVARAM,TELANGANA,SURYAPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
489,HOSP36G160769,PHC-UPPUNUNTHALA,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
490,HOSP36G160771,PHC-THURKAPALLY,TELANGANA,SANGAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
491,HOSP36G160773,PHC-UPPAIR,TELANGANA,JOGULAMBA GADWAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
492,HOSP36G160774,PHC-UTHNOOR,TELANGANA,KAMAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
493,HOSP36G160775,PHC-V.T. NAGAR,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
494,HOSP36G160776,PHC-Ulvanoor,TELANGANA,BHADRADRI KOTHAGUDEM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
495,HOSP36G160777,PHC-Uppal,TELANGANA,WARANGAL RURAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
496,HOSP36G160778,PHC-USHEGOAM,TELANGANA,KUMURAM BHEEM ASIFABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
497,HOSP36G160779,PHC-VEDDELINGAPUR,TELANGANA,Jagitial,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
498,HOSP36G160780,PHC-VALLABHI,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
499,HOSP36G160781,PHC-VANGOOR,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
500,HOSP36G160782,PHC-VATVARLAPALLY,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
501,HOSP36G160783,PHC-VAVILALA,TELANGANA,KARIMNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
502,HOSP36G160784,PHC-VEEPANAGANDLA,TELANGANA,WANAPARTHY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
503,HOSP36G160785,PHC-VELMALBOPPARAM,TELANGANA,Nirmal,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
504,HOSP36G160786,PHC-VELDANDA,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
505,HOSP36G160787,PHC-VELDHI,TELANGANA,KARIMNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
506,HOSP36G160788,PHC-VELMINEDU,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
507,HOSP36G160789,CHC - MARRIGUDA,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
508,HOSP36G160790,PHC-VEMANAPALLY,TELANGANA,MANCHERIAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
509,HOSP36G160791,PHC-VENNACHERLA,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
510,HOSP36G160792,PHC-VILASAGAR,TELANGANA,RAJANNA SIRCILLA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
511,HOSP36G160793,PHC-Voditha,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
512,HOSP36G160794,PHC-VEMULAPALLY,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
513,HOSP36G160795,PHC-VENKATRAOPET,TELANGANA,MANCHERIAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
514,HOSP36G160796,PHC-Velishala,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
515,HOSP36G160797,PHC-Waddepally,TELANGANA,JOGULAMBA GADWAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
516,HOSP36G160798,PHC-YACHARAM,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
517,HOSP36G160799,PHC-YALAL,TELANGANA,VIKARABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
518,HOSP36G160802,CHC – AMANGAL,TELANGANA,RANGA REDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
519,HOSP36G160803,CHC – YACHARAM,TELANGANA,RANGA REDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
520,HOSP36G160804,CHC – KARASGUTHI,TELANGANA,SANGAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
521,HOSP36G160805,CHC – KHAGAZNAGAR,TELANGANA,KUMURAM BHEEM ASIFABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
522,HOSP36G160806,CHC – MANOOR,TELANGANA,SANGAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
523,HOSP36G160807,PHC-Vangara,TELANGANA,WARANGAL RURAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
524,HOSP36G160808,PHC-Velagatour,TELANGANA,Jagitial,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
525,HOSP36G160811,PHC-WYRA,TELANGANA,KHAMMAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
526,HOSP36G160812,Phc-Thadicharla,TELANGANA,JAYASHANKAR BHUPALAPALLY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
527,HOSP36G160813,UPHC - NAVEGAON BASTHI,TELANGANA,KUMURAM BHEEM ASIFABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
528,HOSP36G160815,UPHC - SIRSILK COLONY,TELANGANA,KUMURAM BHEEM ASIFABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
529,HOSP36G160816,UPHC-AB NAGAR,TELANGANA,RAJANNA SIRCILLA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
530,HOSP36G160817,PHC-YELDURTHY,TELANGANA,MEDAK,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
531,HOSP36G160820,PHC -  Mulkanoor,TELANGANA,MAHABUBABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
532,HOSP36G160822,UPHC-Agapura,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
533,HOSP36G160823,UPHC-Aliyabad,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
534,HOSP36G160824,UPHC-Aman Nagar,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
535,HOSP36G160825,PHC - Binola,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
536,HOSP36G160826,UPHC-AMBEDKAR NAGAR,TELANGANA,SURYAPET,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
537,HOSP36G160827,PHC - Muchkur,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
538,HOSP36G160828,PHC - Yergatla,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
539,HOSP36G160829,PHC – Srirangapur,TELANGANA,WANAPARTHY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
540,HOSP36G160830,PHC-CHINTHALCHERU,TELANGANA,SANGAREDDY,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
541,HOSP36G160833,UPHC - Armoor,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
542,HOSP36G160834,UPHC - Arsapally,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
543,HOSP36G160835,UPHC - Chandrashekar Colony,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
544,HOSP36G160836,UPHC - Dubba,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
545,HOSP36G160837,UPHC - Gouthamnagar,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
546,HOSP36G160838,UPHC - Rakasipet,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
547,HOSP36G160839,UPHC – Malapally,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
548,HOSP36G160840,UPHC – Seetharamnagar Colony,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
549,HOSP36G160841,UPHC – Vinayaknagar,TELANGANA,NIZAMABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
550,HOSP36G160842,UPHC-AMS,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
551,HOSP36G160843,UPHC-Afzal Sagar,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
552,HOSP36G160844,UPHC-BANGARIGADDA,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
553,HOSP36G160845,UPHC-Bhoiguda,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
554,HOSP36G160846,UPHC-Addagutta,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
555,HOSP36G160847,UPHC-BANGALPET,TELANGANA,Nirmal,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
556,HOSP36G160848,UPHC-BUTTIRAJARAM COLONY,TELANGANA,KARIMNAGAR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
557,HOSP36G160849,UPHC-Bagh Amberpet,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
558,HOSP36G160850,UPHC-Balagunj,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
559,HOSP36G160851,UPHC-Ameerpet,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
560,HOSP36G160852,UPHC-Bowenpally,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
561,HOSP36G160853,UPHC-CHAMPAPET,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
562,HOSP36G160854,UPHC-ChuttalBasthi,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
563,HOSP36G160855,UPHC-DARMAKANCHA,TELANGANA,JANGOAN,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
564,HOSP36G160856,UPHC-Darulshifa,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
565,HOSP36G160857,UPHC-Dr. Paul Das,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
566,HOSP36G160858,UPHC-EKLAYANAGAR,TELANGANA,MEDCHAL MALKAJGIRI,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
567,HOSP36G160859,UPHC-ESI,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
568,HOSP36G160860,UPHC-BALAPUR,TELANGANA,NALGONDA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
569,HOSP36G160861,CHC - Amrabad,TELANGANA,NAGARKURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
570,HOSP36G160862,UPHC-BHAINSA,TELANGANA,Nirmal,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
571,HOSP36G160863,UPHC-Barkas,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
572,HOSP36G160864,UPHC-Begum Bazar,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
573,HOSP36G160865,UPHC-CHINTHAL,TELANGANA,WARANGAL URBAN,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
574,HOSP36G160866,UPHC-DEEPAKNAGAR,TELANGANA,MANCHERIAL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
575,HOSP36G160867,UPHC-Bandlaguda,TELANGANA,HYDERABAD,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
