S.No,City,AD City Name,City ID,Hospital Name,Accreditation,Tier Type,Address,Facilities,Raw JSON
1197,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,RG STONE UROLOGY and LAPAROSCOPY HOSPITAL-FARIDABAD,NABH,Tier 1,FARIDABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""FARIDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""RG STONE UROLOGY and LAPAROSCOPY HOSPITAL-FARIDABAD"", ""tierType"": ""Tier 1""}"
1198,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,RLKC Hospital and Metro Heart Institute Naraina,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""RLKC Hospital and Metro Heart Institute Naraina"", ""tierType"": ""Tier 1""}"
1199,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,rohini dental clinic and orthodontic center,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""rohini dental clinic and orthodontic center"", ""tierType"": ""Tier 1""}"
1200,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,ROSEWOOD HOSPITAL UNIT OF JLKD HEALTHCARE PVT LTD,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""ROSEWOOD HOSPITAL UNIT OF JLKD HEALTHCARE PVT LTD"", ""tierType"": ""Tier 1""}"
1201,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,ROYAL DENTAL CARE- GHAZIABAD,QCI,Tier 1,GHAZIABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GHAZIABAD\t"", ""hospAcc"": ""QCI"", ""hospName"": ""ROYAL DENTAL CARE- GHAZIABAD"", ""tierType"": ""Tier 1""}"
1202,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,ROYAL DENTAL CLINIC,NABH,Tier 1,GURUGRAM,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GURUGRAM"", ""hospAcc"": ""NABH"", ""hospName"": ""ROYAL DENTAL CLINIC"", ""tierType"": ""Tier 1""}"
1203,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,RPS MEMORIAL MULTISPECIALITY DENTAL CLINIC,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""RPS MEMORIAL MULTISPECIALITY DENTAL CLINIC"", ""tierType"": ""Tier 1""}"
1204,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,R V S EYE CENTRE,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""R V S EYE CENTRE"", ""tierType"": ""Tier 1""}"
1205,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAHDEO HOSPITAL,NABH,Tier 2,GAUTAM BUDDHA NAGAR,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GAUTAM BUDDHA NAGAR"", ""hospAcc"": ""NABH"", ""hospName"": ""SAHDEO HOSPITAL"", ""tierType"": ""Tier 2""}"
1206,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAI DENTAL AND IMPLANT CLINIC,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SAI DENTAL AND IMPLANT CLINIC"", ""tierType"": ""Tier 1""}"
1207,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAI EYE CARE AND MEDICAL CENTRE,QCI,Tier 1,GHAZIABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GHAZIABAD"", ""hospAcc"": ""QCI"", ""hospName"": ""SAI EYE CARE AND MEDICAL CENTRE"", ""tierType"": ""Tier 1""}"
1208,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAI HOSPITAL,NABH,Tier 1,FARIDABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""FARIDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""SAI HOSPITAL"", ""tierType"": ""Tier 1""}"
1209,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAI MOBIDENT DENTAL CENTER,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SAI MOBIDENT DENTAL CENTER"", ""tierType"": ""Tier 1""}"
1210,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAI RETINA FOUNDATION,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SAI RETINA FOUNDATION"", ""tierType"": ""Tier 1""}"
1211,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Sai Vinayak Dental and Orthodontic Centre,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""Sai Vinayak Dental and Orthodontic Centre"", ""tierType"": ""Tier 1""}"
1212,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAKSHAM IMAGING AND DIAGNOTICS PVT LTD,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SAKSHAM IMAGING AND DIAGNOTICS PVT LTD"", ""tierType"": ""Tier 1""}"
1213,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANGHI MEDICAL CENTRE P LTD,NABL,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABL"", ""hospName"": ""SANGHI MEDICAL CENTRE P LTD"", ""tierType"": ""Tier 1""}"
1214,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANJEEVANI DENTAL CARE,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SANJEEVANI DENTAL CARE"", ""tierType"": ""Tier 1""}"
1215,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANJEEVANI DENTAL CLINIC,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SANJEEVANI DENTAL CLINIC"", ""tierType"": ""Tier 1""}"
1216,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANJEEVANI DENTAL CLINIC,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SANJEEVANI DENTAL CLINIC"", ""tierType"": ""Tier 1""}"
1217,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANJEEVANI DWARKA PATH LABS,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SANJEEVANI DWARKA PATH LABS"", ""tierType"": ""Tier 1""}"
1218,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANJEEVAN MEDICAL RESEARCH CENTRE P LTD,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SANJEEVAN MEDICAL RESEARCH CENTRE P LTD"", ""tierType"": ""Tier 1""}"
1219,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Santom Hospital,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""Santom Hospital"", ""tierType"": ""Tier 1""}"
1220,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Santom Hospital,NABH expired,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH expired"", ""hospName"": ""Santom Hospital"", ""tierType"": ""Tier 1""}"
1221,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Santosh dental hospital,NABH,Tier 1,GURUGRAM,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GURUGRAM"", ""hospAcc"": ""NABH"", ""hospName"": ""Santosh dental hospital"", ""tierType"": ""Tier 1""}"
1222,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANTOSH MULTISPECIALITY HOSPITAL,NABH,Tier 1,FARIDABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""FARIDABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""SANTOSH MULTISPECIALITY HOSPITAL"", ""tierType"": ""Tier 1""}"
1223,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANT PARMANAND HOSPITAL YAMUNA BAZAR,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SANT PARMANAND HOSPITAL YAMUNA BAZAR"", ""tierType"": ""Tier 1""}"
1224,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SANYA DIAGNOSTICS UNIT OF SANYA GIC IMAGING P LTD,NABH expired,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH expired"", ""hospName"": ""SANYA DIAGNOSTICS UNIT OF SANYA GIC IMAGING P LTD"", ""tierType"": ""Tier 1""}"
1225,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAPPHIRE DENTAL CARE,NABH,Tier 1,GURUGRAM,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GURUGRAM"", ""hospAcc"": ""NABH"", ""hospName"": ""SAPPHIRE DENTAL CARE"", ""tierType"": ""Tier 1""}"
1226,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARAL ADVANCED DIAGNOSTIC PVT LTD,NABL,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABL"", ""hospName"": ""SARAL ADVANCED DIAGNOSTIC PVT LTD"", ""tierType"": ""Tier 1""}"
1227,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARAL ADVANCED DIAGNOSTIC PVT LTD-SARASWATI VIHAR,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SARAL ADVANCED DIAGNOSTIC PVT LTD-SARASWATI VIHAR"", ""tierType"": ""Tier 1""}"
1228,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARAL DIAGNOSTIC CLASSIC PVT LTD,NABH &NABL,Tier 2,GAUTAM BUDDHA NAGAR,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GAUTAM BUDDHA NAGAR\t"", ""hospAcc"": ""NABH &NABL"", ""hospName"": ""SARAL DIAGNOSTIC CLASSIC PVT LTD"", ""tierType"": ""Tier 2""}"
1229,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARDANA EYE INSTITUTE,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SARDANA EYE INSTITUTE"", ""tierType"": ""Tier 1""}"
1230,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARDANA EYE INSTITUTE,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SARDANA EYE INSTITUTE"", ""tierType"": ""Tier 1""}"
1231,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAROJ HOSPITAL and HEART INSTITUTE,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SAROJ HOSPITAL and HEART INSTITUTE"", ""tierType"": ""Tier 1""}"
1232,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAROJ MEDICAL INSTITUTE,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SAROJ MEDICAL INSTITUTE"", ""tierType"": ""Tier 1""}"
1233,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Saroj Super Speciality Hospital Rohini Delhi,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""Saroj Super Speciality Hospital Rohini Delhi"", ""tierType"": ""Tier 1""}"
1234,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Sarvodaya Hospital,QCI,Tier 1,FARIDABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""FARIDABAD"", ""hospAcc"": ""QCI"", ""hospName"": ""Sarvodaya Hospital"", ""tierType"": ""Tier 1""}"
1235,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARVODAYA HOSPITAL AND RESEARCH CENTRE A UNIT OF ANSHU HOSPITALS LTD,NABH,Tier 1,Faridabad,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Faridabad"", ""hospAcc"": ""NABH"", ""hospName"": ""SARVODAYA HOSPITAL AND RESEARCH CENTRE A UNIT OF ANSHU HOSPITALS LTD"", ""tierType"": ""Tier 1""}"
1236,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Sarvodaya Hospital A Unit of Anshu Hospitals limited,NABH,Tier 2,GAUTAM BUDDHA NAGAR,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GAUTAM BUDDHA NAGAR"", ""hospAcc"": ""NABH"", ""hospName"": ""Sarvodaya Hospital A Unit of Anshu Hospitals limited"", ""tierType"": ""Tier 2""}"
1237,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SARVODAYA IMAGING CENTRE,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SARVODAYA IMAGING CENTRE"", ""tierType"": ""Tier 1""}"
1238,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Sarvodaya Medicentre,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""Sarvodaya Medicentre"", ""tierType"": ""Tier 1""}"
1239,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Sarvodaya NRCH Imaging Centre,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""Sarvodaya NRCH Imaging Centre"", ""tierType"": ""Tier 1""}"
1240,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SATYABHAMA HOSPITAL PVT LTD,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SATYABHAMA HOSPITAL PVT LTD"", ""tierType"": ""Tier 1""}"
1241,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SATYA MEDICAL CENTRE UNIT OF INDU HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED,NABH,Tier 2,GAUTAM BUDDHA NAGAR,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GAUTAM BUDDHA NAGAR"", ""hospAcc"": ""NABH"", ""hospName"": ""SATYA MEDICAL CENTRE UNIT OF INDU HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED"", ""tierType"": ""Tier 2""}"
1242,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAVE SIGHT CENTER-ADARSH NAGAR,NABH Valid till 20.07.2025,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH Valid till 20.07.2025"", ""hospName"": ""SAVE SIGHT CENTER-ADARSH NAGAR"", ""tierType"": ""Tier 1""}"
1243,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAVITRI HOSPITAL,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SAVITRI HOSPITAL"", ""tierType"": ""Tier 1""}"
1244,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAVITRI HOSPITAL CHARITABLE TRUST,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SAVITRI HOSPITAL CHARITABLE TRUST"", ""tierType"": ""Tier 1""}"
1245,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Saxena Multispeciality Hospital Pvt. Ltd.,NABH,Tier 2,SONIPAT,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""SONIPAT"", ""hospAcc"": ""NABH"", ""hospName"": ""Saxena Multispeciality Hospital Pvt. Ltd."", ""tierType"": ""Tier 2""}"
1246,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SAYAL DIAGNOSTICS,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SAYAL DIAGNOSTICS"", ""tierType"": ""Tier 1""}"
1247,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SBR DIAGNOSTICS PVT LTD,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SBR DIAGNOSTICS PVT LTD"", ""tierType"": ""Tier 1""}"
1248,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SBR DIAGNOSTICS PVT LTD,NABH,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""NABH"", ""hospName"": ""SBR DIAGNOSTICS PVT LTD"", ""tierType"": ""Tier 1""}"
1249,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SCAN4HEALTH DIAGNOSIS PVT LTD,,Tier 1,GURUGRAM,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GURUGRAM"", ""hospAcc"": """", ""hospName"": ""SCAN4HEALTH DIAGNOSIS PVT LTD"", ""tierType"": ""Tier 1""}"
1250,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SEEMA EYE CENTER,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SEEMA EYE CENTER"", ""tierType"": ""Tier 1""}"
1251,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SEHGAL DENTAL CLINIC,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SEHGAL DENTAL CLINIC"", ""tierType"": ""Tier 1""}"
1252,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,S G Hospital,QCI,Tier 2,GAUTAM BUDDHA NAGAR,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GAUTAM BUDDHA NAGAR"", ""hospAcc"": ""QCI"", ""hospName"": ""S G Hospital"", ""tierType"": ""Tier 2""}"
1253,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SGS MULTISPECIALITY HOSPITAL,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SGS MULTISPECIALITY HOSPITAL"", ""tierType"": ""Tier 1""}"
1254,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SGT Medical College Hospital & Research Institute,NABH,Tier 1,GURUGRAM,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GURUGRAM"", ""hospAcc"": ""NABH"", ""hospName"": ""SGT Medical College Hospital & Research Institute"", ""tierType"": ""Tier 1""}"
1255,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SHAKUNTLA DENTAL CARE,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SHAKUNTLA DENTAL CARE"", ""tierType"": ""Tier 1""}"
1256,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SHAKUNTLA NH and HOSPITAL,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SHAKUNTLA NH and HOSPITAL"", ""tierType"": ""Tier 1""}"
1257,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,Shanti Dentals,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""Shanti Dentals"", ""tierType"": ""Tier 1""}"
1258,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SHANTI GOPAL HOSPITAL,NABH,Tier 1,GHAZIABAD,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GHAZIABAD"", ""hospAcc"": ""NABH"", ""hospName"": ""SHANTI GOPAL HOSPITAL"", ""tierType"": ""Tier 1""}"
1259,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SHANTI MOBIDENT - A UNIT OF BROADWAYS CHARITABLE SOCIETY,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SHANTI MOBIDENT - A UNIT OF BROADWAYS CHARITABLE SOCIETY"", ""tierType"": ""Tier 1""}"
1260,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SHANTI MUKAND HOSPITAL,QCI,Tier 1,Delhi,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""Delhi"", ""hospAcc"": ""QCI"", ""hospName"": ""SHANTI MUKAND HOSPITAL"", ""tierType"": ""Tier 1""}"
1261,DELHI/HQ/DIRECTORATE/MINISTRY,DELHI/HQ/DIRECTORATE/MINISTRY,18,SHARDA HOSPITAL,NABH,Tier 2,GAUTAM BUDDHA NAGAR,,"{""adcityName"": ""DELHI/HQ/DIRECTORATE/MINISTRY"", ""cityName"": ""GAUTAM BUDDHA NAGAR"", ""hospAcc"": ""NABH"", ""hospName"": ""SHARDA HOSPITAL"", ""tierType"": ""Tier 2""}"
