scheme_code,hospital_id,hospital_name,aliases,state,district,city,address,hospital_type,empanelment_type,empanelment_status,specialities,source,last_updated
PMJAY,HOSP36P172542,LIFE CARE NURSING HOME,LIFE CARE NURSING HOME,TELANGANA,MEDAK,MEDAK,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172543,MURUGUN HOSPITALS,MURUGUN HOSPITALS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172544,NALGONDA INSTITUTE OF MEDICAL SCIENCES,NALGONDA INSTITUTE OF MEDICAL SCIENCES,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172545,ONE HOSPITALS A Unit of Hanshi Hospitals Pvt Ltd,ONE HOSPITALS A Unit of Hanshi Hospitals Pvt Ltd,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172546,RAHUL MULTI SPECIALITY HOSPITAL ARCHANA MEDICAL SERVICES PVT LTD,RAHUL MULTI SPECIALITY HOSPITAL ARCHANA MEDICAL SERVICES PVT LTD,TELANGANA,WANAPARTHY,WANAPARTHY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172547,JAYALAXMI ORTHOPEDIC HOSPITAL,JAYALAXMI ORTHOPEDIC HOSPITAL,TELANGANA,MEDAK,MEDAK,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172548,MEDICURE HOSPITALS,MEDICURE HOSPITALS,TELANGANA,VIKARABAD,VIKARABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172549,NIRMALA MATERNITY ORTHOPAEDICS AND GENERAL HOSPITAL,NIRMALA MATERNITY ORTHOPAEDICS AND GENERAL HOSPITAL,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172550,RVR HOSPITAL,RVR HOSPITAL,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172551,SAANVI MULTI SPECIALITY HOSPITAL,SAANVI MULTI SPECIALITY HOSPITAL,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172552,SRAVANTHI MULTISPECIALITY HOSPITAL,SRAVANTHI MULTISPECIALITY HOSPITAL,TELANGANA,JOGULAMBA GADWAL,JOGULAMBA GADWAL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172553,SRI RAGHURAM HOSPITAL,SRI RAGHURAM HOSPITAL,TELANGANA,KHAMMAM,KHAMMAM,,Private(For Profit),PMJAY,active,"S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P172554,SRI SATHYAVATHI MULTI SPECIALITY HOSPITAL,SRI SATHYAVATHI MULTI SPECIALITY HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,"S12, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P172555,SRI VISHNU SUPER SPECIALITY HOSPITAL,SRI VISHNU SUPER SPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P172556,VISWA HRUDAYA HOSPITALS,VISWA HRUDAYA HOSPITALS,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172557,THIRUMALA NURSING HOME,THIRUMALA NURSING HOME,TELANGANA,Jagitial,Jagitial,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172558,VITTAL MULTI SPECIALITY HOSPITAL,VITTAL MULTI SPECIALITY HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, M8, S1, S16, S2, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P172559,LIFE HOSPITAL,LIFE HOSPITAL,TELANGANA,KAMAREDDY,KAMAREDDY,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P172560,OMEGA HOSPITALS,OMEGA HOSPITALS,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172561,SHRI SAROJINI MULTI SPECIALITY HOSPITAL,SHRI SAROJINI MULTI SPECIALITY HOSPITAL,TELANGANA,WANAPARTHY,WANAPARTHY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172562,SRIKARA HOSPITAL,SRIKARA HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P172563,SRIKARA HOSPITALS,SRIKARA HOSPITALS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, S1, S10, S11, S12, S13, S14, S15, S16, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P177239,ABHAYA KIDNEY and MULTI SPECIALITY HOSPITAL,ABHAYA KIDNEY and MULTI SPECIALITY HOSPITAL,TELANGANA,MANCHERIAL,MANCHERIAL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P177240,APOLLO REACH NSR HOSPITALS A UNIT OF NSR HOSPITAL,APOLLO REACH NSR HOSPITALS A UNIT OF NSR HOSPITAL,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P177241,SHRI GAJANAN MULTISPECIALITY HOSPITAL,SHRI GAJANAN MULTISPECIALITY HOSPITAL,TELANGANA,ADILABAD,ADILABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P177242,SRI GURU RAGHAVENDRA SUNRISE SUPER SPECIALITY HOSPITAL,SRI GURU RAGHAVENDRA SUNRISE SUPER SPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P177243,SWATHI HOSPITAL AND DIAGNOSTIC CENTRE,SWATHI HOSPITAL AND DIAGNOSTIC CENTRE,TELANGANA,KHAMMAM,KHAMMAM,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P177244,Sri Lakshmi Hospital,Sri Lakshmi Hospital,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P177245,HEALTH PLUS HOSPITALS,HEALTH PLUS HOSPITALS,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M1, M7, S1, S3, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P177246,MAITHRI MULTISPECIALITY HOSPITAL,MAITHRI MULTISPECIALITY HOSPITAL,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183734,AGUR PRIME HOSPITAL,AGUR PRIME HOSPITAL,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183736,ANKAM HOSPITAL,ANKAM HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183737,CITY MULTI SPECIALITY HOSPITAL,CITY MULTI SPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183739,DURGA SHANKAR HOSPITAL,DURGA SHANKAR HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183740,MITHRA HOSPITAL,MITHRA HOSPITAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183741,PARAMITHA CHILDRENS HOSPITALS KOMPALLY PVT LTD,PARAMITHA CHILDRENS HOSPITALS KOMPALLY PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183742,PRIME ASHA SUPER SPECIALITY HOSPITAL,PRIME ASHA SUPER SPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183743,Pragma Hospitals A Unit of Vamsi Pragma Hospitals Pvt Ltd,Pragma Hospitals A Unit of Vamsi Pragma Hospitals Pvt Ltd,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183744,SINDHURA HOSPITAL,SINDHURA HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183745,SRI HARSHA NEURO PSYCHIATRY MULTY SPECIALTY HOSPITAL,SRI HARSHA NEURO PSYCHIATRY MULTY SPECIALTY HOSPITAL,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183746,SRI LASYA HOSPITAL,SRI LASYA HOSPITAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183747,SRI SRI HOLISTIC HOSPITALS A Unit of Sree Ramachandra Health Services Pvt Ltd,SRI SRI HOLISTIC HOSPITALS A Unit of Sree Ramachandra Health Services Pvt Ltd,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183748,VENKATESHWARA MULTISPECIALTY HOSPITAL,VENKATESHWARA MULTISPECIALTY HOSPITAL,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183749,KBR Life Care Hospital A Unit of KBRT Trinity Private Limited,KBR Life Care Hospital A Unit of KBRT Trinity Private Limited,TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183750,LOHITHSAI HOSPITAL,LOHITHSAI HOSPITAL,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P183751,SRI KRISHNA NEURO SUPER SPECIALITY HOSPITAL,SRI KRISHNA NEURO SUPER SPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P203685,TREATMENT RANGE HOSPITAL PVT LTD,TREATMENT RANGE HOSPITAL PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M7, S7, M2, M5, M8, S1, S12, S13, S14, S15, S2, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P205611,ADITHI HOSPITAL A Unit of New Lifeline Medicure Hospital,ADITHI HOSPITAL A Unit of New Lifeline Medicure Hospital,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205612,ARUNA HOSPITAL,ARUNA HOSPITAL,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205613,BHAGYALATHA HOSPITAL,BHAGYALATHA HOSPITAL,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205614,CHAKRAVARTHY HOSPITALS SURGICAL AND LAPAROSCOPIC CENTRE,CHAKRAVARTHY HOSPITALS SURGICAL AND LAPAROSCOPIC CENTRE,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205616,GANGA HOSPITALS,GANGA HOSPITALS,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205617,LEELA HEALTH CARE HOSPITAL,LEELA HEALTH CARE HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205618,MATLIS HOSPITAL A UNIT OF MATLIS HOSPITAL PVT LTD,MATLIS HOSPITAL A UNIT OF MATLIS HOSPITAL PVT LTD,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205619,MEDHA HOSPITAL,MEDHA HOSPITAL,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205620,NAVEENA MULTI SPECIALITY HOSPITAL PRIVATE LIMITED,NAVEENA MULTI SPECIALITY HOSPITAL PRIVATE LIMITED,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205621,OM SAI RAM MULTI SPECIALITY HOSPITAL,OM SAI RAM MULTI SPECIALITY HOSPITAL,TELANGANA,Jagitial,Jagitial,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205622,PRAGNYA HOSPITAL,PRAGNYA HOSPITAL,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205623,PULSE HEART CENTRE,PULSE HEART CENTRE,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205624,RISHIKA CHILDRENS HOSPITAL,RISHIKA CHILDRENS HOSPITAL,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205625,SREE EYECARE AND MATERNITY HOSPITAL,SREE EYECARE AND MATERNITY HOSPITAL,TELANGANA,SURYAPET,SURYAPET,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205626,SRI RAVI NURSING HOME,SRI RAVI NURSING HOME,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205627,SRI SAI HOSPITAL,SRI SAI HOSPITAL,TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205628,SRI SHANMUKHA MULTI SPECIALITY HOSPITAL,SRI SHANMUKHA MULTI SPECIALITY HOSPITAL,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205629,SRI VIJAYA DURGA MULTI SPECIALITY HOSPITAL,SRI VIJAYA DURGA MULTI SPECIALITY HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205630,SV YENNAMS HOSPITAL A Unit of SV Yennams Hospitals Pvt Ltd,SV YENNAMS HOSPITAL A Unit of SV Yennams Hospitals Pvt Ltd,TELANGANA,NAGARKURNOOL,NAGARKURNOOL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205631,VIJAYA HEALTH CARE,VIJAYA HEALTH CARE,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205632,PACE HOSPITALS A Unit of OMRV Hospitals Pvt Ltd,PACE HOSPITALS A Unit of OMRV Hospitals Pvt Ltd,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P205633,SRIKARA HOSPITALS,SRIKARA HOSPITALS,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, M5, M8, S1, S10, S11, S12, S15, S2, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P209960,ARUNA MULTI SPECIALITY HOSPITAL,ARUNA MULTI SPECIALITY HOSPITAL,TELANGANA,SURYAPET,SURYAPET,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209961,Amor Hospitals a unit of Aptamitra healthcare pvt ltd,Amor Hospitals a unit of Aptamitra healthcare pvt ltd,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209962,DHARANI SUPER SPECIALITY HOSPITAL A Unit of Vasishta Healthcare Pvt Ltd,DHARANI SUPER SPECIALITY HOSPITAL A Unit of Vasishta Healthcare Pvt Ltd,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209963,SPARSH HOSPICE,SPARSH HOSPICE,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209964,VASAN EYE CARE A Unit of Vasan Health Care Pvt Ltd,VASAN EYE CARE A Unit of Vasan Health Care Pvt Ltd,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209965,DHRUVA HOSPITALS A Unit of Dhruva Vijaya Health Care Services,DHRUVA HOSPITALS A Unit of Dhruva Vijaya Health Care Services,TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209966,DR SHARAT MAXIVISION EYE HOSPITALS LLP,DR SHARAT MAXIVISION EYE HOSPITALS LLP,TELANGANA,KHAMMAM,KHAMMAM,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209967,EESHA HOSPITAL A Unit of Eesha Hospital Private Limited,EESHA HOSPITAL A Unit of Eesha Hospital Private Limited,TELANGANA,VIKARABAD,VIKARABAD,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, M3, M5, S1, S10, S11, S12, S15, S2, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P209968,NEELIMA HOSPITALS A Unit of Gayathri Educational and Cultural Trust,NEELIMA HOSPITALS A Unit of Gayathri Educational and Cultural Trust,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209969,RNC SUPER SPECIALITY HOSPITAL A Unit of Pranadhara Health Care Pvt Ltd,RNC SUPER SPECIALITY HOSPITAL A Unit of Pranadhara Health Care Pvt Ltd,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P209970,S V MULTI SPECIALTY HOSPITALS A Division of Siddavati Hospitals Pvt Ltd,S V MULTI SPECIALTY HOSPITALS A Division of Siddavati Hospitals Pvt Ltd,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210080,INDIAN RED CROSS BLOOD TRANSMISSION CENTRE,INDIAN RED CROSS BLOOD TRANSMISSION CENTRE,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210081,KVR GENERAL AND EMERGENCY HOSPITAL,KVR GENERAL AND EMERGENCY HOSPITAL,TELANGANA,KHAMMAM,KHAMMAM,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210082,Medicover Hospitals A Unit of Sahrudaya Health Pvt Ltd,Medicover Hospitals A Unit of Sahrudaya Health Pvt Ltd,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210083,S V R KIDNEY AND SUPER SPECIALITY HOSPITAL,S V R KIDNEY AND SUPER SPECIALITY HOSPITAL,TELANGANA,SURYAPET,SURYAPET,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210084,YODHA SUPERSPECIALITY HOSPITAL,YODHA SUPERSPECIALITY HOSPITAL,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210085,SRI MAHA LAXMI EYE HOSPITAL,SRI MAHA LAXMI EYE HOSPITAL,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210093,LIONS EYE HOSPITAL,LIONS EYE HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P210094,WELLNESS HOSPITALS (A Unit of Wellnessplus Healthcare LLP),WELLNESS HOSPITALS (A Unit of Wellnessplus Healthcare LLP),TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210121,DR SHARAT MAXIVISION EYE HOSPITALS LLP,DR SHARAT MAXIVISION EYE HOSPITALS LLP,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210122,LIONS EYE HOSPITAL,LIONS EYE HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210123,MEDIVISION EYE AND HEALTH CARE CENTRE PVT LTD,MEDIVISION EYE AND HEALTH CARE CENTRE PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210124,RAMRAJ HOSPITALS A UNIT OF RAMRAJ HOSPITALS PVT LTD,RAMRAJ HOSPITALS A UNIT OF RAMRAJ HOSPITALS PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210125,SMART VISION EYE SPECIALITIES PVT LTD,SMART VISION EYE SPECIALITIES PVT LTD,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210126,Suseela Netralaya A Unit of SuseelaNetralayaPvtLtd,Suseela Netralaya A Unit of SuseelaNetralayaPvtLtd,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210187,ASIAN VASCULAR HOSPITALS,ASIAN VASCULAR HOSPITALS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210188,CENTER FOR THALASSEMIA AND BLOOD DISORDERS,CENTER FOR THALASSEMIA AND BLOOD DISORDERS,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210189,Dr Agarwals Health care Limited,Dr Agarwals Health care Limited,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210190,LAXMI SAI MODERN EYE AND MATERNITY HOSPITAL,LAXMI SAI MODERN EYE AND MATERNITY HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210191,MEDITECH MULTISPECIALITY HOSPITAL A UNIT OF BYT HEALTH CARE SERVICES PVT LTD,MEDITECH MULTISPECIALITY HOSPITAL A UNIT OF BYT HEALTH CARE SERVICES PVT LTD,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210192,RENOVA HOSPITALS A Unit of Kathyayani Medcare Services Private Limited,RENOVA HOSPITALS A Unit of Kathyayani Medcare Services Private Limited,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210193,SANGEETHA CHILDRENS HOSPITAL,SANGEETHA CHILDRENS HOSPITAL,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210194,TOUCH HOSPITALS PVT LTD,TOUCH HOSPITALS PVT LTD,TELANGANA,MANCHERIAL,MANCHERIAL,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210195,Vasan Eye Care A Unit of Vasan Health Care Pvt Ltd,Vasan Eye Care A Unit of Vasan Health Care Pvt Ltd,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P210804,ANAND EYE INSTITUTE PRIVATE LIMITED,ANAND EYE INSTITUTE PRIVATE LIMITED,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,-NA-,24_June_2026.csv,-NA-
